2025-07-04T09:54:35.085974,amazon.it,SAMSUNG Galaxy S23 256GB,€482.00,https://www.amazon.it/dp/B0C78GHQRJ/
2025-07-04T09:54:35.085974,phoneclick.it,Samsung Galaxy S23 5G 256GB 8GB Ram Dual Sim Black Europa,€485.00,https://www.phoneclick.it/samsung/galaxy-s23/samsung-galaxy-s23-5g-256gb-8gb-ram-dual-sim-black-europa
2025-07-04T09:54:35.085974,teknozone.it,Samsung Galaxy S23 5G 256GB 8GB Ram Dual Sim Black Europa,€486.00,https://www.teknozone.it/smartphone-samsung/galaxy-s23/samsung-galaxy-s23-5g-256gb-8gb-ram-dual-sim-black-europa
